id,title,type,genres,averageRating,numVotes,releaseYear
tt5705956,"The White Princess",tvMiniSeries,"Drama, History, Romance",7.5,16244,2017
tt1173745,Revanche,movie,"Crime, Drama, Romance",7.5,16236,2008
tt0255734,"Grounded for Life",tvSeries,Comedy,7.5,16141,2001
tt4114744,"Whisper If I Forget",movie,"Drama, Music, Romance",7.5,16086,2014
tt0279064,Elling,movie,"Comedy, Drama",7.5,16030,2001
tt0145503,Sunshine,movie,"Drama, History, Romance",7.5,15978,1999
tt0044829,"The Lavender Hill Mob",movie,"Comedy, Crime",7.5,15956,1951
tt15135104,Kleo,tvSeries,"Action, Crime, Drama",7.5,15907,2022
tt0040636,"The Naked City",movie,"Crime, Drama, Film-Noir",7.5,15862,1948
tt7772602,"In the Dark",tvSeries,"Action, Crime, Mystery",7.5,15857,2019
tt2852406,Omar,movie,"Crime, Drama, Romance",7.5,15773,2013
tt0073076,"Grey Gardens",movie,"Comedy, Documentary, Drama",7.5,15732,1975
tt1442109,"Life Unexpected",tvSeries,Drama,7.5,15651,2010
tt0319769,"Mondays in the Sun",movie,"Comedy, Drama",7.5,15623,2002
tt0318883,Everwood,tvSeries,Drama,7.5,15567,2002
tt0062695,"Stolen Kisses",movie,"Comedy, Drama, Romance",7.5,15532,1968
tt1192169,"Ben 10: Alien Force",tvSeries,"Action, Adventure, Animation",7.5,15473,2008
tt11165002,"The Devil Next Door",tvMiniSeries,"Crime, Documentary, History",7.5,15430,2019
tt0028096,"The Petrified Forest",movie,"Drama, Thriller",7.5,15235,1936
tt0109842,Fresh,movie,"Crime, Drama, Thriller",7.5,15224,1994
tt13649396,"The Bastard Son & The Devil Himself",tvSeries,"Action, Adventure, Drama",7.5,15165,2022
tt0037101,"Murder, My Sweet",movie,"Crime, Drama, Film-Noir",7.5,15082,1944
tt3029556,"Rurouni Kenshin: The Legend Ends",movie,"Action, Adventure, Drama",7.5,15043,2014
tt0032701,"The Letter",movie,"Crime, Drama, Film-Noir",7.5,14945,1940
tt6299040,"The Ghazi Attack",movie,"Action, Drama, Thriller",7.5,14940,2017
tt0018578,Wings,movie,"Action, Drama, Romance",7.5,14937,1927
tt0073198,"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",movie,Drama,7.5,14873,1975
tt0028333,"Swing Time",movie,"Comedy, Musical, Romance",7.5,14863,1936
tt0831888,Tekkonkinkreet,movie,"Action, Adventure, Animation",7.5,14821,2006
tt0037988,"The Picture of Dorian Gray",movie,"Drama, Fantasy, Horror",7.5,14817,1945
tt0162973,"Get Real",movie,"Comedy, Drama, Romance",7.5,14810,1998
tt0088083,Sexmission,movie,"Adventure, Comedy, Sci-Fi",7.5,14809,1984
tt0028772,"A Day at the Races",movie,"Comedy, Family, Musical",7.5,14780,1937
tt2210479,"Berserk: The Golden Age Arc I - The Egg of the King",movie,"Action, Adventure, Animation",7.5,14749,2012
tt0983514,"Kitchen Nightmares",tvSeries,Reality-TV,7.5,14746,2007
tt0037635,"Dead of Night",movie,"Drama, Horror",7.5,14690,1945
tt14731254,Val,movie,"Biography, Documentary",7.5,14671,2021
tt6839788,"Dogs of Berlin",tvSeries,"Action, Crime, Drama",7.5,14617,2018
tt27792190,"Maxton Hall: The World Between Us",tvSeries,"Drama, Romance",7.5,14572,2024
tt0098929,"Tiny Toon Adventures",tvSeries,"Adventure, Animation, Comedy",7.5,14512,1990
tt0144201,"Girl on the Bridge",movie,"Comedy, Drama, Romance",7.5,14509,1999
tt0069865,"Charley Varrick",movie,"Crime, Drama, Thriller",7.5,14492,1973
tt2230051,"High School DxD",tvSeries,"Action, Animation, Comedy",7.5,14411,2012
tt1032856,"The Band's Visit",movie,"Comedy, Drama, Music",7.5,14297,2007
tt3243098,Heirs,tvSeries,"Comedy, Drama, Romance",7.5,14283,2013
tt0161860,"Nowhere in Africa",movie,"Biography, Drama, History",7.5,14250,2001
tt2366450,"Stories We Tell",movie,Documentary,7.5,14247,2012
tt10098620,"Feel Good",tvSeries,"Comedy, Drama, Romance",7.5,14206,2020
tt6588966,Hichki,movie,"Comedy, Drama",7.5,14202,2018
tt0112769,"La Cérémonie",movie,"Crime, Drama, Thriller",7.5,14194,1995
tt6206564,Trapped,movie,"Drama, Thriller",7.5,14096,2016
tt0057251,"Lilies of the Field",movie,Drama,7.5,13997,1963
tt1558877,Vavien,movie,"Comedy, Drama, Thriller",7.5,13955,2009
tt1151309,"Bigger Stronger Faster*",movie,"Documentary, Sport",7.5,13899,2008
tt7125774,Balloon,movie,"Drama, History, Thriller",7.5,13687,2018
tt4562518,"The Distinguished Citizen",movie,"Comedy, Drama",7.5,13667,2016
tt4727512,Srimanthudu,movie,"Action, Drama",7.5,13667,2015
tt0485510,"Killing the Shadows",movie,"Comedy, History",7.5,13622,2006
tt0023027,"Horse Feathers",movie,"Comedy, Family, Musical",7.5,13609,1932
tt0322420,"Life Is a Miracle",movie,"Comedy, Drama, Music",7.5,13534,2004
tt10313066,Stumptown,tvSeries,"Crime, Drama, Mystery",7.5,13398,2019
tt14671678,Deadloch,tvSeries,"Comedy, Crime",7.5,13378,2023
tt6386748,"Birds of Passage",movie,"Crime, Drama",7.5,13359,2018
tt2258281,"Beyond the Hills",movie,Drama,7.5,13326,2012
tt0460651,Invasion,tvSeries,"Drama, Horror, Mystery",7.5,13310,2005
tt5334704,"Twin Peaks: The Missing Pieces",movie,"Drama, Horror, Mystery",7.5,13251,2014
tt0035169,"The Palm Beach Story",movie,"Comedy, Romance",7.5,13163,1942
tt0065051,"Support Your Local Sheriff!",movie,"Comedy, Western",7.5,13079,1969
tt6067752,Lucifer,movie,"Action, Crime, Drama",7.5,13042,2019
tt14859416,"Burning Days",movie,"Drama, Thriller",7.5,13015,2022
tt0110917,"A Pure Formality",movie,"Crime, Drama, Thriller",7.5,12826,1994
tt0065772,"Claire's Knee",movie,"Drama, Romance",7.5,12809,1970
tt0042276,"Born Yesterday",movie,"Comedy, Drama, Romance",7.5,12718,1950
tt0066344,Scrooge,movie,"Drama, Family, Fantasy",7.5,12678,1970
tt3516878,"Secrets and Lies",tvSeries,"Crime, Drama, Mystery",7.5,12559,2015
tt0029850,"Alexander Nevsky",movie,"Action, Biography, Drama",7.5,12483,1938
tt11093718,"Establishment: Osman",tvSeries,"Action, Adventure, Drama",7.5,12402,2019
tt4370528,"The Five",tvMiniSeries,"Crime, Drama, Mystery",7.5,12396,2016
tt0938341,"Tokyo Sonata",movie,Drama,7.5,12357,2008
tt0061138,"A Man and a Woman",movie,"Drama, Romance",7.5,12317,1966
tt0114671,"Land and Freedom",movie,"Drama, War",7.5,12296,1995
tt0059043,"The Collector",movie,"Drama, Thriller",7.5,12249,1965
tt0098532,"The Match Factory Girl",movie,"Comedy, Crime, Drama",7.5,12234,1990
tt0088528,"Adventures of the Gummi Bears",tvSeries,"Adventure, Animation, Family",7.5,12188,1985
tt0171685,Ratcatcher,movie,Drama,7.5,12121,1999
tt5700224,"Two Lottery Tickets",movie,Comedy,7.5,12074,2016
tt0386342,Brothers,movie,"Drama, War",7.5,11981,2004
tt6473066,Clouds,movie,"Biography, Drama, Music",7.5,11981,2020
tt0053131,"The Nun's Story",movie,Drama,7.5,11969,1959
tt0297721,"All About Lily Chou-Chou",movie,"Crime, Drama, Music",7.5,11949,2001
tt0099426,"Bullet in the Head",movie,"Action, Crime, Drama",7.5,11948,1990
tt2036416,"You Are the Apple of My Eye",movie,"Comedy, Drama, Romance",7.5,11794,2011
tt1322385,Submarino,movie,Drama,7.5,11791,2010
tt1854513,Blancanieves,movie,"Drama, Fantasy",7.5,11775,2012
tt0345549,"Last Life in the Universe",movie,"Comedy, Drama, Romance",7.5,11643,2003
tt0286261,"All or Nothing",movie,Drama,7.5,11632,2002
tt10436228,"Jurassic World: Camp Cretaceous",tvSeries,"Action, Adventure, Animation",7.5,11571,2020
tt0068278,"The Bitter Tears of Petra von Kant",movie,"Drama, Romance",7.5,11480,1972
tt26596953,"Forgotten Love",movie,"Drama, Romance",7.5,11457,2023
tt31193442,"Quiet on Set: The Dark Side of Kids TV",tvMiniSeries,"Crime, Documentary",7.5,11440,2024
tt4878488,Stateless,tvMiniSeries,Drama,7.5,11389,2020
tt9098938,"Sharmaji Namkeen",movie,"Comedy, Drama, Family",7.5,11366,2022
tt5098128,"To Father with Love",movie,"Action, Drama, Thriller",7.5,11350,2016
tt0015163,"The Navigator",movie,"Action, Adventure, Comedy",7.5,11308,1924
tt0032762,"The Mark of Zorro",movie,"Action, Adventure, Family",7.5,11276,1940
tt0077248,"Blue Collar",movie,"Crime, Drama",7.5,11248,1978
tt0103488,Martin,tvSeries,"Comedy, Drama, Romance",7.5,11234,1992
tt6792282,"A Twelve-Year Night",movie,"Adventure, Biography, Crime",7.5,11195,2018
tt0051365,"The Magician",movie,"Comedy, Drama",7.5,11193,1958
tt0047985,"The Desperate Hours",movie,"Crime, Drama, Film-Noir",7.5,11167,1955
tt2006374,Copper,tvSeries,"Action, Drama",7.5,11132,2012
tt0315543,"Open Hearts",movie,"Drama, Romance",7.5,11101,2002
tt0067778,"Murmur of the Heart",movie,"Comedy, Drama",7.5,11079,1971
tt0118379,"La Femme Nikita",tvSeries,"Action, Crime, Drama",7.5,11034,1997
tt0181627,"Kirikou and the Sorceress",movie,"Adventure, Animation, Family",7.5,11027,1998
tt0072519,"The Jeffersons",tvSeries,Comedy,7.5,11024,1975
tt0135790,"Bang Boom Bang - Ein todsicheres Ding",movie,"Action, Comedy, Crime",7.5,10973,1999
tt1956017,"Parade's End",tvMiniSeries,"Action, Drama, Romance",7.5,10880,2012
tt0787490,"Life on Mars",tvSeries,"Crime, Drama, Mystery",7.5,10848,2008
tt0257315,"My Family",tvSeries,Comedy,7.5,10737,2000
tt0109440,"Fear City: A Family-Style Comedy",movie,"Comedy, Horror",7.5,10723,1994
tt0084555,"Santa Claus Is a Stinker",movie,Comedy,7.5,10701,1982
tt2010914,"Behzat Ç.: I Buried You in My Heart",movie,"Action, Crime, Drama",7.5,10610,2011
tt29548562,Pindam,movie,Horror,7.5,10601,2023
tt1332030,"Make It or Break It",tvSeries,"Drama, Sport",7.5,10592,2009
tt6423364,"Bad Blood",tvSeries,"Crime, Drama",7.5,10585,2017
tt6002232,Custody,movie,"Drama, Thriller",7.5,10547,2017
tt1509004,Enlightened,tvSeries,"Comedy, Drama",7.5,10459,2011
tt1640680,Armadillo,movie,"Documentary, War",7.5,10440,2010
tt6682754,"Jean-Claude Van Johnson",tvMiniSeries,"Action, Comedy, Drama",7.5,10366,2016
tt5830254,"Das Boot",tvSeries,"Drama, War",7.5,10334,2018
tt14034966,"Wheel of Fortune and Fantasy",movie,"Drama, Romance",7.5,10311,2021
tt9174536,"The Comey Rule",tvMiniSeries,Drama,7.5,10290,2020
tt0116581,"The Eighth Day",movie,"Comedy, Drama",7.5,10288,1996
tt0430651,"Survive Style 5+",movie,"Comedy, Fantasy, Horror",7.5,10232,2004
tt0291172,"The Son",movie,"Drama, Mystery",7.5,10206,2002
tt0036323,Sahara,movie,"Action, Drama, War",7.5,10202,1943
tt0926759,"The First Day of the Rest of Your Life",movie,Drama,7.5,10139,2008
tt1749004,"Come Fly with Me",tvSeries,Comedy,7.5,10138,2010
tt0066730,"10 Rillington Place",movie,"Biography, Crime, Drama",7.5,10085,1971
tt15421858,"Alaska Daily",tvSeries,Drama,7.5,10061,2022
tt1238834,"Wuthering Heights",tvMiniSeries,"Drama, Romance",7.5,10025,2009
tt0145487,Spider-Man,movie,"Action, Adventure, Sci-Fi",7.4,901359,2002
tt0383574,"Pirates of the Caribbean: Dead Man's Chest",movie,"Action, Adventure, Fantasy",7.4,782599,2006
tt2911666,"John Wick",movie,"Action, Crime, Thriller",7.4,758807,2014
tt2250912,"Spider-Man: Homecoming",movie,"Action, Adventure, Sci-Fi",7.4,738196,2017
tt0295297,"Harry Potter and the Chamber of Secrets",movie,"Adventure, Family, Fantasy",7.4,709312,2002
tt2294629,Frozen,movie,"Adventure, Animation, Comedy",7.4,675470,2013
tt1219289,Limitless,movie,"Sci-Fi, Thriller",7.4,620980,2011
tt1276104,Looper,movie,"Action, Drama, Sci-Fi",7.4,610753,2012
tt0290334,"X2: X-Men United",movie,"Action, Sci-Fi, Thriller",7.4,589015,2003
tt2310332,"The Hobbit: The Battle of the Five Armies",movie,"Adventure, Fantasy",7.4,585453,2014
tt1570728,"Crazy, Stupid, Love.",movie,"Comedy, Drama, Romance",7.4,578081,2011
tt6320628,"Spider-Man: Far from Home",movie,"Action, Adventure, Comedy",7.4,576742,2019
tt0467406,Juno,movie,"Comedy, Drama",7.4,556202,2007
tt1229238,"Mission: Impossible - Ghost Protocol",movie,"Action, Adventure, Thriller",7.4,535490,2011
tt4425200,"John Wick: Chapter 2",movie,"Action, Crime, Thriller",7.4,526108,2017
tt0362227,"The Terminal",movie,"Comedy, Drama, Romance",7.4,505191,2004
tt1677720,"Ready Player One",movie,"Action, Adventure, Sci-Fi",7.4,501268,2018
tt0099088,"Back to the Future Part III",movie,"Adventure, Comedy, Sci-Fi",7.4,491075,1990
tt1515091,"Sherlock Holmes: A Game of Shadows",movie,"Action, Adventure, Mystery",7.4,487054,2011
tt0443453,Borat,movie,Comedy,7.4,452018,2006
tt9376612,"Shang-Chi and the Legend of the Ten Rings",movie,"Action, Adventure, Fantasy",7.4,449398,2021
tt6146586,"John Wick: Chapter 3 - Parabellum",movie,"Action, Crime, Thriller",7.4,439498,2019
tt2381249,"Mission: Impossible - Rogue Nation",movie,"Action, Adventure, Thriller",7.4,418016,2015
tt0117571,Scream,movie,"Horror, Mystery",7.4,405256,1996
tt3799694,"The Nice Guys",movie,"Action, Comedy, Crime",7.4,383947,2016
tt1371111,"Cloud Atlas",movie,"Drama, Mystery, Sci-Fi",7.4,377784,2012
tt0117500,"The Rock",movie,"Action, Adventure, Thriller",7.4,364253,1996
tt1193138,"Up in the Air",movie,"Comedy, Drama, Romance",7.4,352499,2009
tt4925292,"Lady Bird",movie,"Comedy, Drama",7.4,342560,2017
tt7888964,Nobody,movie,"Action, Crime, Drama",7.4,337185,2021
tt4975722,Moonlight,movie,Drama,7.4,337037,2016
tt5727208,"Uncut Gems",movie,"Crime, Drama, Thriller",7.4,327033,2019
tt1197624,"Law Abiding Citizen",movie,"Action, Crime, Drama",7.4,326788,2009
tt1790885,"Zero Dark Thirty",movie,"Drama, History, Thriller",7.4,324007,2012
tt2397535,Predestination,movie,"Action, Drama, Sci-Fi",7.4,313340,2014
tt3450958,"War for the Planet of the Apes",movie,"Action, Adventure, Drama",7.4,308910,2017
tt0121164,"Corpse Bride",movie,"Animation, Comedy, Drama",7.4,307709,2005
tt3263904,Sully,movie,"Biography, Drama",7.4,304481,2016
tt2674426,"Me Before You",movie,"Drama, Romance",7.4,298300,2016
tt3040964,"The Jungle Book",movie,"Action, Adventure, Animation",7.4,295701,2016
tt0087800,"A Nightmare on Elm Street",movie,Horror,7.4,272163,1984
tt7984734,"The Lighthouse",movie,"Drama, Fantasy, Horror",7.4,267057,2019
tt0825232,"The Bucket List",movie,"Adventure, Comedy, Drama",7.4,263444,2007
tt0399146,"A History of Violence",movie,"Action, Crime, Drama",7.4,259071,2005
tt0134119,"The Talented Mr. Ripley",movie,"Crime, Drama, Thriller",7.4,255881,1999
tt0103874,"Bram Stoker's Dracula",movie,"Fantasy, Horror, Romance",7.4,246925,1992
tt0083907,"The Evil Dead",movie,Horror,7.4,238745,1981
tt0120917,"The Emperor's New Groove",movie,"Adventure, Animation, Comedy",7.4,231648,2000
tt0195685,"Erin Brockovich",movie,"Biography, Drama",7.4,227166,2000
tt4555426,"Darkest Hour",movie,"Drama, War",7.4,225579,2017
tt0333766,"Garden State",movie,"Comedy, Drama, Romance",7.4,224971,2004
tt0086960,"Beverly Hills Cop",movie,"Action, Comedy, Crime",7.4,219822,1984
tt0074285,Carrie,movie,"Horror, Mystery",7.4,214076,1976
tt1872194,"The Judge",movie,"Crime, Drama, Mystery",7.4,210515,2014
tt0116209,"The English Patient",movie,"Drama, Romance, War",7.4,206018,1996
tt12801262,Luca,movie,"Adventure, Animation, Comedy",7.4,202730,2021
tt1038988,REC,movie,"Horror, Mystery, Thriller",7.4,202686,2007
tt0106308,"Army of Darkness",movie,"Comedy, Horror",7.4,199258,1992
tt8740790,Bridgerton,tvSeries,"Drama, Romance",7.4,195225,2020
tt0272152,K-PAX,movie,"Drama, Mystery, Sci-Fi",7.4,195153,2001
tt0072271,"The Texas Chain Saw Massacre",movie,Horror,7.4,192755,1974
tt4209788,"Molly's Game",movie,"Biography, Crime, Drama",7.4,192612,2017
tt0146882,"High Fidelity",movie,"Comedy, Drama, Music",7.4,192504,2000
tt1935179,Mud,movie,"Adventure, Drama",7.4,191694,2012
tt9484998,"Palm Springs",movie,"Comedy, Fantasy, Mystery",7.4,191418,2020
tt0078346,Superman,movie,"Action, Adventure, Sci-Fi",7.4,191318,1978
tt0177789,"Galaxy Quest",movie,"Adventure, Comedy, Sci-Fi",7.4,182228,1999
tt1578873,"Pretty Little Liars",tvSeries,"Drama, Mystery, Romance",7.4,181257,2010
tt16419074,Air,movie,"Drama, Sport",7.4,176550,2023
tt7146812,Onward,movie,"Adventure, Animation, Comedy",7.4,175137,2020
tt0073629,"The Rocky Horror Picture Show",movie,"Comedy, Horror, Musical",7.4,171624,1975
tt1980929,"Begin Again",movie,"Comedy, Drama, Music",7.4,169371,2013
tt0464141,"The Orphanage",movie,"Drama, Horror, Mystery",7.4,165812,2007
tt2042568,"Inside Llewyn Davis",movie,"Drama, Music",7.4,165791,2013
tt0385002,"Green Street Hooligans",movie,"Crime, Drama, Sport",7.4,164158,2005
tt1727388,"The Way Way Back",movie,"Comedy, Drama",7.4,158835,2013
tt2386490,"How to Train Your Dragon: The Hidden World",movie,"Action, Adventure, Animation",7.4,156866,2019
tt5776858,"Phantom Thread",movie,"Drama, Romance",7.4,148518,2017
tt10168312,"What If...?",tvSeries,"Action, Adventure, Animation",7.4,147305,2021
tt0125664,"Man on the Moon",movie,"Biography, Comedy, Drama",7.4,139194,1999
tt0397306,"American Dad!",tvSeries,"Animation, Comedy",7.4,138465,2005
tt10970552,"The Haunting of Bly Manor",tvMiniSeries,"Drama, Horror, Mystery",7.4,133382,2020
tt0077975,"National Lampoon's Animal House",movie,Comedy,7.4,131424,1978
tt0099871,"Jacob's Ladder",movie,"Drama, Horror, Mystery",7.4,120934,1990
tt0186151,Frequency,movie,"Crime, Drama, Mystery",7.4,117613,2000
tt0084805,Tootsie,movie,"Comedy, Drama, Romance",7.4,116735,1982
tt7160372,"The Zone of Interest",movie,"Drama, History, War",7.4,116395,2023
tt0213847,Malena,movie,"Drama, Romance, War",7.4,114801,2000
tt0426931,"August Rush",movie,"Drama, Music",7.4,112052,2007
tt7569592,"Chilling Adventures of Sabrina",tvSeries,"Drama, Fantasy, Horror",7.4,111843,2018
tt8134470,"The Undoing",tvMiniSeries,"Crime, Drama, Mystery",7.4,109306,2020
tt5296406,"Designated Survivor",tvSeries,"Action, Drama, Mystery",7.4,107863,2016
tt0090329,Witness,movie,"Drama, Romance, Thriller",7.4,107074,1985
tt0127536,Elizabeth,movie,"Biography, Drama, History",7.4,106645,1998
tt1226837,"Beautiful Boy",movie,"Biography, Drama",7.4,106215,2018
tt0124315,"The Cider House Rules",movie,"Drama, Romance",7.4,106048,1999
tt0154506,Following,movie,"Crime, Mystery, Thriller",7.4,103804,1998
tt0433383,"Good Night, and Good Luck.",movie,"Biography, Drama, History",7.4,102081,2005
tt0095489,"The Land Before Time",movie,"Adventure, Animation, Drama",7.4,101076,1988
tt10633456,Minari,movie,Drama,7.4,100662,2020
tt0069704,"American Graffiti",movie,"Comedy, Drama",7.4,100566,1973
tt0490204,"Reign Over Me",movie,Drama,7.4,100339,2007
tt14444726,Tár,movie,"Drama, Music",7.4,98154,2022
tt0446755,"The Painted Veil",movie,"Drama, Romance",7.4,96897,2006
tt2347569,"Frances Ha",movie,"Comedy, Drama, Romance",7.4,96458,2012
tt1164999,Biutiful,movie,"Drama, Romance",7.4,95526,2010
tt3416532,"A Monster Calls",movie,"Adventure, Drama, Family",7.4,95177,2016
tt9784798,"Judas and the Black Messiah",movie,"Biography, Drama, History",7.4,93175,2021
tt2071645,"The Following",tvSeries,"Crime, Drama, Horror",7.4,92430,2013
tt12758060,Tetris,movie,"Biography, Drama, History",7.4,90215,2023
tt0165581,"The King of Queens",tvSeries,Comedy,7.4,90082,1998
tt9170108,"Raised by Wolves",tvSeries,"Drama, Fantasy, Sci-Fi",7.4,88586,2020
tt5215952,"The Wailing",movie,"Drama, Horror, Mystery",7.4,86943,2016
tt0465551,"Notes on a Scandal",movie,"Crime, Drama, Romance",7.4,86033,2006
tt0497116,"An Inconvenient Truth",movie,Documentary,7.4,85655,2006
tt3203606,Trumbo,movie,"Biography, Drama",7.4,85463,2015
tt10579952,Master,movie,"Action, Crime, Drama",7.4,85061,2021
tt1117385,Felon,movie,"Crime, Thriller",7.4,84888,2008
tt7014006,"Eighth Grade",movie,"Comedy, Drama",7.4,83825,2018
tt0048728,"To Catch a Thief",movie,"Mystery, Romance, Thriller",7.4,81764,1955
tt5613484,Mid90s,movie,"Comedy, Drama",7.4,80629,2018
tt0316356,"Open Range",movie,"Action, Drama, Romance",7.4,80128,2003
tt0095031,"Dirty Rotten Scoundrels",movie,"Comedy, Crime",7.4,80042,1988
tt1600194,"Hawaii Five-0",tvSeries,"Action, Crime, Drama",7.4,79875,2010
tt7282468,Burning,movie,"Drama, Mystery, Thriller",7.4,79148,2018
tt0066026,M*A*S*H,movie,"Comedy, Drama, War",7.4,79080,1970
tt1723816,Girls,tvSeries,"Comedy, Drama",7.4,79021,2012
tt6587046,"The Boy and the Heron",movie,"Adventure, Animation, Drama",7.4,78518,2023
tt0062765,Bullitt,movie,"Action, Crime, Thriller",7.4,77381,1968
tt19854762,Hijack,tvSeries,"Drama, Thriller",7.4,76694,2023
tt0077745,"Invasion of the Body Snatchers",movie,"Horror, Sci-Fi",7.4,74035,1978
tt0256009,"The Devil's Backbone",movie,"Drama, Horror, Thriller",7.4,72274,2001
tt0074860,"Marathon Man",movie,"Crime, Drama, Thriller",7.4,71526,1976
tt0049470,"The Man Who Knew Too Much",movie,"Drama, Thriller",7.4,71252,1956
tt2053425,"Rust and Bone",movie,"Drama, Romance",7.4,70994,2012
tt0060176,Blow-Up,movie,"Drama, Mystery, Thriller",7.4,69098,1966
tt0091530,"The Mission",movie,"Adventure, Drama, History",7.4,67076,1986
tt0086425,"Terms of Endearment",movie,"Comedy, Drama",7.4,66931,1983
tt0082085,"Blow Out",movie,"Crime, Drama, Mystery",7.4,66799,1981
tt6908274,Mirage,movie,"Drama, Fantasy, Mystery",7.4,66267,2018
tt0068699,"High Plains Drifter",movie,"Drama, Mystery, Western",7.4,66076,1973
tt0067800,"Straw Dogs",movie,"Crime, Drama, Thriller",7.4,65539,1971
